,Country,Happiness,GDP per Capita,Social Support,Life Expectancy,Freedom,Corruption,Generosity,Year,latitude,longitude
754,Ghana,4.657,0.592,0.896,0.337,0.499,0.212,0.029,2018,7.946527,-1.023194
755,Ghana,4.996,0.611,0.868,0.486,0.381,0.245,0.04,2019,7.946527,-1.023194
756,Ghana,5.147999763,8.350645065,0.728601098,57.20398712,0.794796526,0.094170853,0.847964764,2020,7.946527,-1.023194
757,Ghana,5.088,8.58,0.727,57.586,0.807,0.123,0.848,2021,7.946527,-1.023194
758,Zimbabwe,4.61,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2015,-19.015438,29.154857
759,Zimbabwe,4.193,0.35041,0.71478,0.1595,0.25429,0.08582,0.18503,2016,-19.015438,29.154857
760,Zimbabwe,3.875,0.375846535,1.083095908,0.196763754,0.336384207,0.189143494,0.095375381,2017,-19.015438,29.154857
761,Zimbabwe,3.692,0.357,1.094,0.248,0.406,0.132,0.099,2018,-19.015438,29.154857
762,Zimbabwe,3.663,0.366,1.114,0.433,0.361,0.151,0.089,2019,-19.015438,29.154857
763,Zimbabwe,3.299200058,7.865711689,0.763092756,55.61725998,0.711457908,-0.072063953,0.81023699,2020,-19.015438,29.154857
764,Zimbabwe,3.145,7.943,0.75,56.201,0.677,-0.047,0.821,2021,-19.015438,29.154857
765,Liberia,4.571,0.0712,0.78968,0.34201,0.28531,0.06232,0.24362,2015,6.428055,-9.429499
766,Liberia,3.622,0.10706,0.50353,0.23165,0.25748,0.04852,0.24063,2016,6.428055,-9.429499
767,Liberia,3.532999992,0.119041793,0.872117937,0.229918197,0.332881182,0.266549885,0.038948249,2017,6.428055,-9.429499
768,Liberia,3.495,0.076,0.858,0.267,0.419,0.206,0.03,2018,6.428055,-9.429499
769,Liberia,3.975,0.073,0.922,0.443,0.37,0.233,0.033,2019,6.428055,-9.429499
770,Liberia,4.557899952,7.054380417,0.70928055,56.09631348,0.735268712,0.04227322,0.856375933,2020,6.428055,-9.429499
771,Liberia,4.625,7.288,0.72,56.498,0.735,0.05,0.85,2021,6.428055,-9.429499
772,India,4.565,0.64499,0.38174,0.51529,0.39786,0.08492,0.26475,2015,20.593684,78.96288
773,India,4.404,0.74036,0.29247,0.45091,0.40285,0.08722,0.25028,2016,20.593684,78.96288
774,India,4.315000057,0.792221248,0.754372597,0.455427617,0.469987005,0.231538489,0.092226885,2017,20.593684,78.96288
775,India,4.19,0.721,0.747,0.485,0.539,0.172,0.093,2018,20.593684,78.96288
776,India,4.015,0.755,0.765,0.588,0.498,0.2,0.085,2019,20.593684,78.96288
777,India,3.573299885,8.849823952,0.592200935,60.21518707,0.881444871,0.057551607,0.772042692,2020,20.593684,78.96288
778,India,3.819,8.755,0.603,60.633,0.893,0.089,0.774,2021,20.593684,78.96288
779,Sudan,4.55,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2015,12.862807,30.217636
780,Sudan,4.139,0.63069,0.81928,0.29759,0.0,0.10039,0.18077,2016,12.862807,30.217636
781,Sudan,4.138999939,0.659516692,1.21400857,0.290920824,0.014995855,0.182317451,0.08984752,2017,12.862807,30.217636
782,Sudan,4.139,0.605,1.24,0.312,0.016,0.134,0.082,2018,12.862807,30.217636
783,Haiti,4.518,0.26673,0.74302,0.38847,0.24425,0.17175,0.46187,2015,18.971187,-72.285215
784,Haiti,4.028,0.34097,0.29561,0.27494,0.12072,0.14476,0.47958,2016,18.971187,-72.285215
785,Haiti,3.602999926,0.368610263,0.640449822,0.27732113,0.030369857,0.489203781,0.09987215,2017,18.971187,-72.285215
786,Haiti,3.582,0.315,0.714,0.289,0.025,0.392,0.104,2018,18.971187,-72.285215
787,Haiti,3.597,0.323,0.688,0.449,0.026,0.419,0.11,2019,18.971187,-72.285215
788,Haiti,3.720799923,7.411329269,0.593247831,55.59862518,0.537825167,0.40053457,0.684767246,2020,18.971187,-72.285215
789,Haiti,3.615,7.477,0.54,55.7,0.593,0.422,0.721,2021,18.971187,-72.285215
790,Congo (Kinshasa),4.517,0.0,1.0012,0.09806,0.22605,0.07625,0.24834,2015,,
791,Congo (Kinshasa),4.272,0.05661,0.80676,0.188,0.15602,0.06075,0.25458,2016,,
792,Congo (Kinshasa),4.28000021,0.092102349,1.229023457,0.191407025,0.235961348,0.246455833,0.060241356,2017,,
793,Congo (Kinshasa),4.245,0.069,1.136,0.204,0.312,0.197,0.052,2018,,
794,Congo (Kinshasa),4.418,0.094,1.125,0.357,0.269,0.212,0.053,2019,,
795,Congo (Kinshasa),4.31099987,6.694256306,0.672159016,52.90000153,0.700793564,0.083637655,0.809403598,2020,,
796,Nepal,4.514,0.35997,0.86449,0.56874,0.38282,0.05907,0.32296,2015,28.394857,84.124008
797,Nepal,4.793,0.44626,0.69699,0.50073,0.37012,0.07008,0.3816,2016,28.394857,84.124008
798,Nepal,4.961999893,0.479820192,1.179283261,0.504130781,0.440305948,0.394096166,0.072975546,2017,28.394857,84.124008
799,Nepal,4.88,0.425,1.228,0.539,0.526,0.302,0.078,2018,28.394857,84.124008
800,Nepal,4.913,0.446,1.226,0.677,0.439,0.285,0.089,2019,28.394857,84.124008
801,Nepal,5.137199879,7.925357342,0.785512447,63.77917862,0.797565043,0.154168829,0.738099158,2020,28.394857,84.124008
802,Nepal,5.269,8.12,0.774,64.233,0.782,0.152,0.727,2021,28.394857,84.124008
803,Ethiopia,4.512,0.19073,0.60406,0.44055,0.4345,0.15048,0.24325,2015,9.145,40.489673
804,Ethiopia,4.508,0.29283,0.37932,0.34578,0.36703,0.1717,0.29522,2016,9.145,40.489673
805,Ethiopia,4.460000038,0.339233845,0.864669204,0.353409708,0.408842742,0.31265074,0.165455714,2017,9.145,40.489673
806,Ethiopia,4.35,0.308,0.95,0.391,0.452,0.22,0.146,2018,9.145,40.489673
807,Ethiopia,4.286,0.336,1.033,0.532,0.344,0.209,0.1,2019,9.145,40.489673
808,Ethiopia,4.186200142,7.509385586,0.743307352,58.63959122,0.740795195,0.043377332,0.753690004,2020,9.145,40.489673
809,Ethiopia,4.275,7.694,0.764,59.0,0.752,0.082,0.761,2021,9.145,40.489673
810,Sierra Leone,4.507,0.33024,0.95571,0.0,0.4084,0.08786,0.21488,2015,8.460555,-11.779889
811,Sierra Leone,4.635,0.36485,0.628,0.0,0.30685,0.08196,0.23897,2016,8.460555,-11.779889
812,Sierra Leone,4.709000111,0.368420929,0.984136045,0.005564754,0.318697691,0.293040901,0.071095176,2017,8.460555,-11.779889
813,Sierra Leone,4.571,0.256,0.813,0.0,0.355,0.238,0.053,2018,8.460555,-11.779889
814,Sierra Leone,4.374,0.268,0.841,0.242,0.309,0.252,0.045,2019,8.460555,-11.779889
815,Sierra Leone,3.926399946,7.26880312,0.636142015,50.86514282,0.715315044,0.088660747,0.861330688,2020,8.460555,-11.779889
816,Sierra Leone,3.849,7.434,0.63,51.651,0.717,0.084,0.866,2021,8.460555,-11.779889
817,Mauritania,4.436,0.45407,0.86908,0.35874,0.24232,0.17461,0.219,2015,21.00789,-10.940835
818,Mauritania,4.201,0.61391,0.84142,0.28639,0.1268,0.17955,0.22686,2016,21.00789,-10.940835
819,Mauritania,4.291999817,0.648457289,1.27203083,0.28534928,0.096098043,0.201870024,0.136957005,2017,21.00789,-10.940835
820,Mauritania,4.356,0.557,1.245,0.292,0.129,0.134,0.093,2018,21.00789,-10.940835
821,Mauritania,4.49,0.57,1.167,0.489,0.066,0.106,0.088,2019,21.00789,-10.940835
822,Mauritania,4.374599934,8.233919144,0.790819228,57.01017761,0.551522553,-0.106008142,0.746223509,2020,21.00789,-10.940835
823,Mauritania,4.227,8.542,0.795,57.161,0.561,-0.106,0.731,2021,21.00789,-10.940835
824,Kenya,4.419,0.36471,0.99876,0.41435,0.42215,0.05839,0.37542,2015,-0.023559,37.906193
825,Kenya,4.356,0.52267,0.7624,0.30147,0.40576,0.06686,0.41328,2016,-0.023559,37.906193
826,Kenya,4.552999973,0.560479462,1.067950726,0.30998835,0.452763766,0.444860309,0.064641319,2017,-0.023559,37.906193
827,Kenya,4.41,0.493,1.048,0.454,0.504,0.352,0.055,2018,-0.023559,37.906193
828,Kenya,4.509,0.512,0.983,0.581,0.431,0.372,0.053,2019,-0.023559,37.906193
829,Kenya,4.583000183,8.02977562,0.702652037,60.09693146,0.829747558,0.294681519,0.831499159,2020,-0.023559,37.906193
830,Kenya,4.607,8.361,0.688,60.704,0.779,0.287,0.825,2021,-0.023559,37.906193
831,Djibouti,4.369,0.44025,0.59207,0.36291,0.46074,0.28105,0.18093,2015,,
832,Armenia,4.35,0.76821,0.77711,0.7299,0.19847,0.039,0.07855,2015,40.069099,45.038189
833,Armenia,4.36,0.86086,0.62477,0.64083,0.14037,0.03616,0.07793,2016,40.069099,45.038189
834,Armenia,4.375999928,0.900596738,1.007483721,0.637524426,0.198303267,0.083488092,0.026674422,2017,40.069099,45.038189
835,Armenia,4.321,0.816,0.99,0.666,0.26,0.077,0.028,2018,40.069099,45.038189
836,Armenia,4.559,0.85,1.055,0.815,0.283,0.095,0.064,2019,40.069099,45.038189
837,Armenia,4.676799774,9.100476265,0.757479429,66.75065613,0.712017834,-0.13877961,0.773544788,2020,40.069099,45.038189
838,Armenia,5.283,9.487,0.799,67.055,0.825,-0.168,0.629,2021,40.069099,45.038189
839,Botswana,4.332,0.99355,1.10464,0.04776,0.49495,0.12474,0.10461,2015,-22.328474,24.684866
840,Botswana,3.974,1.09426,0.89186,0.34752,0.44089,0.10769,0.12425,2016,-22.328474,24.684866
841,Botswana,3.766000032,1.122094154,1.221554995,0.341755509,0.505196333,0.099348448,0.098583199,2017,-22.328474,24.684866
842,Botswana,3.59,1.017,1.174,0.417,0.557,0.042,0.092,2018,-22.328474,24.684866
843,Botswana,3.488,1.041,1.145,0.538,0.455,0.025,0.1,2019,-22.328474,24.684866
844,Botswana,3.478899956,9.711203575,0.779121757,58.92445374,0.821328104,-0.250394493,0.777930915,2020,-22.328474,24.684866
845,Botswana,3.467,9.782,0.784,59.269,0.824,-0.246,0.801,2021,-22.328474,24.684866
846,Myanmar,4.307,0.27108,0.70905,0.48246,0.44017,0.19034,0.79588,2015,,
847,Myanmar,4.395,0.34112,0.69981,0.3988,0.42692,0.20243,0.81971,2016,,
848,Myanmar,4.545000076,0.36711055,1.123235941,0.397522569,0.514492035,0.838075161,0.188816205,2017,,
849,Myanmar,4.308,0.682,1.174,0.429,0.58,0.598,0.178,2018,,
850,Myanmar,4.36,0.71,1.181,0.555,0.525,0.566,0.172,2019,,
851,Myanmar,4.308000088,8.680481911,0.78440702,58.96171188,0.895075202,0.560663998,0.645124316,2020,,
852,Myanmar,4.426,8.541,0.779,59.302,0.876,0.509,0.66,2021,,
853,Georgia,4.297,0.7419,0.38562,0.72926,0.40577,0.38331,0.05547,2015,42.315407,43.356892
854,Georgia,4.252,0.83792,0.19249,0.64035,0.32461,0.3188,0.06786,2016,42.315407,43.356892
855,Georgia,4.285999775,0.950612664,0.570614934,0.649546981,0.309410036,0.054008815,0.251666635,2017,42.315407,43.356892
856,Georgia,4.34,0.853,0.592,0.643,0.375,0.038,0.215,2018,42.315407,43.356892
857,Georgia,4.519,0.886,0.666,0.752,0.346,0.043,0.164,2019,42.315407,43.356892
858,Georgia,4.672599792,9.226100922,0.629033029,64.49520874,0.801641524,-0.22892037,0.665944695,2020,42.315407,43.356892
859,Georgia,4.891,9.585,0.671,64.3,0.783,-0.238,0.655,2021,42.315407,43.356892
860,Malawi,4.292,0.01604,0.41134,0.22562,0.43054,0.06977,0.33128,2015,-13.254308,34.301525
861,Malawi,4.156,0.08709,0.147,0.29364,0.4143,0.07564,0.30968,2016,-13.254308,34.301525
862,Malawi,3.970000029,0.233442038,0.512568831,0.315089583,0.466914654,0.28717047,0.072711654,2017,-13.254308,34.301525
863,Malawi,3.587,0.186,0.541,0.306,0.531,0.21,0.08,2018,-13.254308,34.301525
864,Malawi,3.41,0.191,0.56,0.495,0.443,0.218,0.089,2019,-13.254308,34.301525
865,Malawi,3.538000107,7.062226295,0.544007301,57.59288788,0.803223193,0.021433279,0.731700778,2020,-13.254308,34.301525
866,Malawi,3.6,6.958,0.537,57.948,0.78,0.038,0.729,2021,-13.254308,34.301525
867,Sri Lanka,4.271,0.83524,1.01905,0.70806,0.53726,0.09179,0.40828,2015,7.873054,80.771797
868,Sri Lanka,4.415,0.97318,0.84783,0.62007,0.50817,0.07964,0.46978,2016,7.873054,80.771797
869,Sri Lanka,4.440000057,1.009850144,1.259976387,0.625130832,0.561213255,0.490863562,0.073653966,2017,7.873054,80.771797
870,Sri Lanka,4.471,0.918,1.314,0.672,0.585,0.307,0.05,2018,7.873054,80.771797
871,Sri Lanka,4.366,0.949,1.265,0.831,0.47,0.244,0.047,2019,7.873054,80.771797
872,Sri Lanka,4.327000141,9.389969826,0.825374067,67.20006561,0.837633669,0.081129618,0.859001756,2020,7.873054,80.771797
873,Sri Lanka,4.325,9.47,0.827,67.299,0.841,0.079,0.863,2021,7.873054,80.771797
874,Cameroon,4.252,0.4225,0.88767,0.23402,0.49309,0.05786,0.20618,2015,7.369722,12.354722
875,Cameroon,4.513,0.52497,0.62542,0.12698,0.42736,0.06126,0.2268,2016,7.369722,12.354722
876,Cameroon,4.695000172,0.564305365,0.946018219,0.132892117,0.430388749,0.236298457,0.051306631,2017,7.369722,12.354722
877,Cameroon,4.975,0.535,0.891,0.182,0.454,0.183,0.043,2018,7.369722,12.354722
878,Cameroon,5.044,0.549,0.91,0.331,0.381,0.187,0.037,2019,7.369722,12.354722
879,Cameroon,5.084899902,8.118647575,0.700386405,52.7049408,0.763051808,-0.00149645,0.851336598,2020,7.369722,12.354722
880,Cameroon,5.142,8.189,0.71,53.515,0.731,0.026,0.848,2021,7.369722,12.354722
881,Bulgaria,4.218,1.01216,1.10614,0.76649,0.30587,0.00872,0.11921,2015,42.733883,25.48583
882,Bulgaria,4.217,1.11306,0.92542,0.67806,0.21219,0.00615,0.12793,2016,42.733883,25.48583
883,Bulgaria,4.714000225,1.161459088,1.434379458,0.70821768,0.289231718,0.113177694,0.011051531,2017,42.733883,25.48583
884,Bulgaria,4.933,1.054,1.515,0.712,0.359,0.064,0.009,2018,42.733883,25.48583
885,Bulgaria,5.011,1.092,1.513,0.815,0.311,0.081,0.004,2019,42.733883,25.48583
886,Bulgaria,5.101500034,9.869318962,0.937840343,66.80397797,0.745178163,-0.143908441,0.935585141,2020,42.733883,25.48583
887,Bulgaria,5.266,10.016,0.931,67.0,0.788,-0.096,0.932,2021,42.733883,25.48583
888,Egypt,4.194,0.8818,0.747,0.61712,0.17288,0.06324,0.11291,2015,26.820553,30.802498
889,Egypt,4.362,0.95395,0.49813,0.52116,0.18847,0.10393,0.12706,2016,26.820553,30.802498
890,Egypt,4.735000134,0.989701807,0.997471392,0.520187259,0.282110155,0.128631443,0.114381365,2017,26.820553,30.802498
891,Egypt,4.419,0.885,1.025,0.553,0.312,0.092,0.107,2018,26.820553,30.802498
892,Egypt,4.166,0.913,1.039,0.644,0.241,0.076,0.067,2019,26.820553,30.802498
893,Egypt,4.151400089,9.316541672,0.735447824,61.78015137,0.708354175,-0.196878314,0.787726879,2020,26.820553,30.802498
894,Egypt,4.283,9.367,0.75,61.998,0.749,-0.182,0.795,2021,26.820553,30.802498
895,Yemen,4.077,0.54649,0.68093,0.40064,0.35571,0.07854,0.09131,2015,15.552727,48.516388
896,Yemen,3.724,0.57939,0.47493,0.31048,0.2287,0.05892,0.09821,2016,15.552727,48.516388
897,Yemen,3.592999935,0.591683447,0.935382247,0.310080916,0.249463722,0.104125209,0.056767423,2017,15.552727,48.516388
898,Yemen,3.355,0.442,1.073,0.343,0.244,0.083,0.064,2018,15.552727,48.516388
899,Yemen,3.38,0.287,1.163,0.463,0.143,0.108,0.077,2019,15.552727,48.516388
900,Yemen,3.527400017,7.759682655,0.817980587,56.72728348,0.599920273,-0.157735437,0.800287724,2020,15.552727,48.516388
901,Yemen,3.658,7.578,0.832,57.122,0.602,-0.147,0.8,2021,15.552727,48.516388
902,Angola,4.033,0.75778,0.8604,0.16683,0.10384,0.07122,0.12344,2015,-11.202692,17.873887
903,Angola,3.866,0.84731,0.66366,0.04991,0.00589,0.08434,0.12071,2016,-11.202692,17.873887
904,Angola,3.795000076,0.85842818,1.10441196,0.049868666,0.0,0.09792649,0.069720335,2017,-11.202692,17.873887
905,Angola,3.795,0.73,1.125,0.269,0.0,0.079,0.061,2018,-11.202692,17.873887
906,Mali,3.995,0.26074,1.03526,0.20583,0.38857,0.12352,0.18798,2015,17.570692,-3.996166
907,Mali,4.073,0.31292,0.86333,0.16347,0.27544,0.13647,0.21064,2016,17.570692,-3.996166
908,Mali,4.190000057,0.476180494,1.281473398,0.169365674,0.306613743,0.183354199,0.104970247,2017,17.570692,-3.996166
909,Mali,4.447,0.37,1.233,0.152,0.367,0.139,0.056,2018,17.570692,-3.996166
910,Mali,4.39,0.385,1.105,0.308,0.327,0.153,0.052,2019,17.570692,-3.996166
911,Mali,4.729300022,7.629852295,0.731468976,51.72698212,0.71156615,-0.044366926,0.839328408,2020,17.570692,-3.996166
912,Mali,4.723,7.744,0.724,51.969,0.697,-0.036,0.827,2021,17.570692,-3.996166
913,Congo (Brazzaville),3.989,0.67866,0.6629,0.31051,0.41466,0.11686,0.12388,2015,,
914,Congo (Brazzaville),4.236,0.77109,0.47799,0.28212,0.37938,0.09753,0.12077,2016,,
915,Congo (Brazzaville),4.290999889,0.808964252,0.832044363,0.289957434,0.435025871,0.120852128,0.079618134,2017,,
916,Congo (Brazzaville),4.559,0.682,0.811,0.343,0.514,0.091,0.077,2018,,
917,Congo (Brazzaville),4.812,0.673,0.799,0.508,0.372,0.105,0.093,2019,,
918,Congo (Brazzaville),5.194399834,8.536987305,0.640228093,57.92448044,0.719058514,-0.123674095,0.751779079,2020,,
919,Congo (Brazzaville),5.342,8.117,0.636,58.221,0.695,-0.068,0.745,2021,,
920,Comoros,3.956,0.23906,0.79273,0.36315,0.22917,0.199,0.17441,2015,-11.875001,43.872219
921,Comoros,3.956,0.27509,0.60323,0.29981,0.15412,0.18437,0.1827,2016,-11.875001,43.872219
922,Comoros,3.973,0.274,0.757,0.505,0.142,0.275,0.078,2019,-11.875001,43.872219
923,Comoros,4.288599968,7.833630085,0.625662446,57.34901047,0.547612607,0.090008408,0.780622602,2020,-11.875001,43.872219
924,Comoros,4.289,8.031,0.626,57.349,0.548,0.082,0.781,2021,-11.875001,43.872219
925,Uganda,3.931,0.21102,1.13299,0.33861,0.45727,0.07267,0.29066,2015,1.373333,32.290275
926,Uganda,3.739,0.34719,0.90981,0.19625,0.43653,0.06442,0.27102,2016,1.373333,32.290275
927,Uganda,4.080999851,0.381430715,1.129827738,0.217632607,0.443185955,0.325766057,0.057069719,2017,1.373333,32.290275
928,Uganda,4.161,0.322,1.09,0.237,0.45,0.259,0.061,2018,1.373333,32.290275
929,Uganda,4.189,0.332,1.069,0.443,0.356,0.252,0.06,2019,1.373333,32.290275
930,Uganda,4.43200016,7.500389576,0.764994621,55.70820236,0.731713951,0.099487431,0.836737812,2020,1.373333,32.290275
931,Uganda,4.636,7.677,0.781,56.101,0.709,0.122,0.855,2021,1.373333,32.290275
932,Senegal,3.904,0.36498,0.97619,0.4354,0.36772,0.10713,0.20843,2015,14.497401,-14.452362
933,Senegal,4.219,0.44314,0.77416,0.40457,0.31056,0.11681,0.19103,2016,14.497401,-14.452362
934,Senegal,4.534999847,0.479309022,1.179691911,0.409362853,0.377922267,0.183468893,0.115460448,2017,14.497401,-14.452362
935,Senegal,4.631,0.429,1.117,0.433,0.406,0.138,0.082,2018,14.497401,-14.452362
936,Senegal,4.681,0.45,1.134,0.571,0.292,0.153,0.072,2019,14.497401,-14.452362
937,Senegal,4.980800152,8.118982315,0.723616004,59.59915161,0.690596163,-0.052335154,0.808785141,2020,14.497401,-14.452362
938,Senegal,5.132,8.118,0.71,59.802,0.695,-0.046,0.801,2021,14.497401,-14.452362
939,Gabon,3.896,1.06024,0.90528,0.43372,0.31914,0.11091,0.06822,2015,-0.803689,11.609444
940,Gabon,4.121,1.15851,0.72368,0.3494,0.28098,0.09314,0.06244,2016,-0.803689,11.609444
941,Gabon,4.465000153,1.198210239,1.155620217,0.356578588,0.312328577,0.043785378,0.076046787,2017,-0.803689,11.609444
942,Gabon,4.758,1.036,1.164,0.404,0.356,0.032,0.052,2018,-0.803689,11.609444
943,Gabon,4.799,1.057,1.183,0.571,0.295,0.043,0.055,2019,-0.803689,11.609444
944,Gabon,4.829299927,9.680537224,0.787886858,59.71533966,0.704829216,-0.222261623,0.849150956,2020,-0.803689,11.609444
945,Gabon,4.852,9.603,0.776,59.962,0.731,-0.2,0.84,2021,-0.803689,11.609444
946,Niger,3.845,0.0694,0.77265,0.29707,0.47692,0.15639,0.19387,2015,17.607789,8.081666
947,Niger,3.856,0.1327,0.6053,0.26162,0.38041,0.17176,0.2097,2016,17.607789,8.081666
948,Niger,4.027999878,0.161925331,0.993025005,0.268505007,0.363658696,0.228673846,0.138572946,2017,17.607789,8.081666
949,Niger,4.166,0.131,0.867,0.221,0.39,0.175,0.099,2018,17.607789,8.081666
950,Niger,4.628,0.138,0.774,0.366,0.318,0.188,0.102,2019,17.607789,8.081666
951,Niger,4.909599781,6.842166901,0.617435038,53.50009537,0.759772122,0.013860817,0.722530186,2020,17.607789,8.081666
952,Niger,5.074,7.098,0.641,53.78,0.806,0.018,0.693,2021,17.607789,8.081666
953,Cambodia,3.819,0.46038,0.62736,0.61114,0.66246,0.07247,0.40359,2015,12.565679,104.990963
954,Cambodia,3.907,0.55604,0.5375,0.42494,0.58852,0.08092,0.40339,2016,12.565679,104.990963
955,Cambodia,4.168000221,0.601765096,1.006238341,0.429783404,0.633375823,0.385922968,0.068105951,2017,12.565679,104.990963
956,Cambodia,4.433,0.549,1.088,0.457,0.696,0.256,0.065,2018,12.565679,104.990963
957,Cambodia,4.7,0.574,1.122,0.637,0.609,0.232,0.062,2019,12.565679,104.990963
958,Cambodia,4.848400116,8.249890327,0.773080647,61.52996826,0.959704638,0.051911179,0.822769046,2020,12.565679,104.990963
959,Cambodia,4.83,8.36,0.765,62.0,0.959,0.034,0.843,2021,12.565679,104.990963
960,Tanzania,3.781,0.2852,1.00268,0.38215,0.32878,0.05747,0.34377,2015,-6.369028,34.888822
961,Tanzania,3.666,0.47155,0.77623,0.357,0.3176,0.05099,0.31472,2016,-6.369028,34.888822
962,Tanzania,3.348999977,0.511135876,1.041989803,0.364509284,0.390017778,0.354256362,0.066035107,2017,-6.369028,34.888822
963,Tanzania,3.303,0.455,0.991,0.381,0.481,0.27,0.097,2018,-6.369028,34.888822
964,Tanzania,3.231,0.476,0.885,0.499,0.417,0.276,0.147,2019,-6.369028,34.888822
965,Tanzania,3.476200104,7.967665195,0.688933194,57.49607468,0.82153976,0.109668687,0.619799435,2020,-6.369028,34.888822
966,Tanzania,3.623,7.876,0.702,57.999,0.833,0.183,0.577,2021,-6.369028,34.888822
967,Madagascar,3.681,0.20824,0.66801,0.46721,0.19184,0.08124,0.21333,2015,-18.766947,46.869107
968,Madagascar,3.695,0.27954,0.46115,0.37109,0.13684,0.07506,0.2204,2016,-18.766947,46.869107
969,Madagascar,3.644000053,0.305808693,0.913020372,0.375223309,0.189196765,0.20873253,0.067231975,2017,-18.766947,46.869107
970,Madagascar,3.774,0.262,0.908,0.402,0.221,0.155,0.049,2018,-18.766947,46.869107
971,Madagascar,3.933,0.274,0.916,0.555,0.148,0.169,0.041,2019,-18.766947,46.869107
972,Madagascar,4.165599823,7.281685829,0.668195903,59.10542679,0.557574093,-0.011823639,0.817485631,2020,-18.766947,46.869107
973,Madagascar,4.208,7.396,0.686,59.305,0.552,-0.005,0.803,2021,-18.766947,46.869107
974,Central African Republic,3.678,0.0785,0.0,0.06699,0.48879,0.08289,0.23835,2015,6.611111,20.939444
975,Central African Republic,2.693000078,0.0,0.0,0.018772686,0.270842046,0.280876487,0.056565076,2017,6.611111,20.939444
976,Central African Republic,3.083,0.024,0.0,0.01,0.305,0.218,0.038,2018,6.611111,20.939444
977,Central African Republic,3.083,0.026,0.0,0.105,0.225,0.235,0.035,2019,6.611111,20.939444
978,Central African Republic,3.475899935,6.625160217,0.319459856,45.20000076,0.640880644,0.082410358,0.891806662,2020,6.611111,20.939444
979,Chad,3.667,0.34193,0.76062,0.1501,0.23501,0.05269,0.18386,2015,15.454166,18.732207
980,Chad,3.763,0.42214,0.63178,0.03824,0.12807,0.04952,0.18667,2016,15.454166,18.732207
981,Chad,3.936000109,0.438012987,0.953855872,0.041134715,0.162342027,0.21611385,0.053581882,2017,15.454166,18.732207
982,Chad,4.301,0.358,0.907,0.053,0.189,0.181,0.06,2018,15.454166,18.732207
983,Chad,4.35,0.35,0.766,0.192,0.174,0.198,0.078,2019,15.454166,18.732207
984,Chad,4.422699928,7.467963696,0.632388055,48.22053909,0.587305248,0.017834719,0.802760839,2020,15.454166,18.732207
985,Chad,4.355,7.364,0.619,48.478,0.579,0.041,0.807,2021,15.454166,18.732207
986,Guinea,3.656,0.17417,0.46475,0.24009,0.37725,0.12139,0.28657,2015,9.945587,-9.696645
987,Guinea,3.607,0.22415,0.3109,0.18829,0.30953,0.1192,0.29914,2016,9.945587,-9.696645
988,Guinea,3.506999969,0.24454993,0.791244686,0.194129139,0.348587513,0.264815092,0.110937618,2017,9.945587,-9.696645
989,Guinea,3.964,0.344,0.792,0.211,0.394,0.185,0.094,2018,9.945587,-9.696645
990,Guinea,4.534,0.38,0.829,0.375,0.332,0.207,0.086,2019,9.945587,-9.696645
991,Guinea,4.949299812,7.750990391,0.637573481,54.46780014,0.706846774,0.076328471,0.761794448,2020,9.945587,-9.696645
992,Guinea,4.984,7.838,0.639,55.008,0.697,0.095,0.766,2021,9.945587,-9.696645
993,Ivory Coast,3.655,0.46534,0.77115,0.15185,0.46866,0.17922,0.20165,2015,,
994,Ivory Coast,3.916,0.55507,0.57576,0.04476,0.40663,0.1553,0.20338,2016,,
995,Ivory Coast,4.179999828,0.603048921,0.90478003,0.04864217,0.447706193,0.20123747,0.130061775,2017,,
996,Ivory Coast,4.671,0.541,0.872,0.08,0.467,0.146,0.103,2018,,
997,Ivory Coast,4.944,0.569,0.808,0.232,0.352,0.154,0.09,2019,,
998,Ivory Coast,5.233300209,8.225561142,0.658048689,49.50377274,0.727909327,-0.043991156,0.790771961,2020,,
999,Ivory Coast,5.306,8.551,0.644,50.114,0.741,-0.016,0.794,2021,,
1000,Burkina Faso,3.587,0.25812,0.85188,0.27125,0.39493,0.12832,0.21747,2015,12.238333,-1.561593
1001,Burkina Faso,3.739,0.31995,0.63054,0.21297,0.3337,0.12533,0.24353,2016,12.238333,-1.561593
1002,Burkina Faso,4.032000065,0.350227714,1.043280005,0.215844259,0.324367851,0.250864685,0.120328106,2017,12.238333,-1.561593
1003,Burkina Faso,4.424,0.314,1.097,0.254,0.312,0.175,0.128,2018,12.238333,-1.561593
1004,Burkina Faso,4.587,0.331,1.056,0.38,0.255,0.177,0.113,2019,12.238333,-1.561593
1005,Burkina Faso,4.768700123,7.46854496,0.712943614,53.88945389,0.665563583,-0.019080516,0.739795029,2020,12.238333,-1.561593
1006,Burkina Faso,4.834,7.678,0.672,54.151,0.695,-0.009,0.748,2021,12.238333,-1.561593
1007,Afghanistan,3.575,0.31982,0.30285,0.30335,0.23414,0.09719,0.3651,2015,33.93911,67.709953
1008,Afghanistan,3.36,0.38227,0.11037,0.17344,0.1643,0.07112,0.31268,2016,33.93911,67.709953
1009,Afghanistan,3.79399991,0.401477218,0.581543326,0.180746779,0.10617952,0.311870933,0.06115783,2017,33.93911,67.709953
